"","region","neighbors","posa","geo_grain"
"22","DAEGU_GWANGYEOG_SI","DAEGU","KOR","adju_geo_region_name"
"23","DAEGU_GWANGYEOG_SI","DAEGU_GWANGYEOG_SI","KOR","adju_geo_region_name"
"24","DAEGU_GWANGYEOG_SI","GYEONGSANGBUG_DO","KOR","adju_geo_region_name"
"25","DAEGU_GWANGYEOG_SI","GYEONGSANGNAM_DO","KOR","adju_geo_region_name"
"26","DAEJEON_GWANGYEOG_SI","CHUNGCHEONGBUG_DO","KOR","adju_geo_region_name"
"27","DAEJEON_GWANGYEOG_SI","CHUNGCHEONGNAM_DO","KOR","adju_geo_region_name"
"28","DAEJEON_GWANGYEOG_SI","DAEJEON_GWANGYEOG_SI","KOR","adju_geo_region_name"
"29","DAEJEON_GWANGYEOG_SI","SEJONG","KOR","adju_geo_region_name"
"30","GANGWEON","CHUNGCHEONGBUG_DO","KOR","adju_geo_region_name"
"31","GANGWEON","GANGWEON","KOR","adju_geo_region_name"
"32","GANGWEON","GANGWEON_DO","KOR","adju_geo_region_name"
"33","GANGWEON","GYEONGSANGBUG_DO","KOR","adju_geo_region_name"
"34","GANGWEON_DO","CHUNGCHEONGBUG_DO","KOR","adju_geo_region_name"
"35","GANGWEON_DO","GANGWEON","KOR","adju_geo_region_name"
"36","GANGWEON_DO","GANGWEON_DO","KOR","adju_geo_region_name"
"37","GANGWEON_DO","GYEONGGI_DO","KOR","adju_geo_region_name"
"38","GANGWEON_DO","GYEONGSANGBUG_DO","KOR","adju_geo_region_name"
"39","GWANGJU_GWANGYEOG_SI","GWANGJU_GWANGYEOG_SI","KOR","adju_geo_region_name"
"40","GWANGJU_GWANGYEOG_SI","JEONRANAM","KOR","adju_geo_region_name"
"41","GWANGJU_GWANGYEOG_SI","JEONRANAM_DO","KOR","adju_geo_region_name"
"42","GYEONGGI_DO","CHUNGCHEONGBUG_DO","KOR","adju_geo_region_name"
"43","GYEONGGI_DO","CHUNGCHEONGNAM_DO","KOR","adju_geo_region_name"
"44","GYEONGGI_DO","GANGWEON_DO","KOR","adju_geo_region_name"
"45","GYEONGGI_DO","GYEONGGI_DO","KOR","adju_geo_region_name"
"46","GYEONGGI_DO","INCHEON_GWANGYEOG_SI","KOR","adju_geo_region_name"
"47","GYEONGGI_DO","SEOUL_TEUGBYEOL_SI","KOR","adju_geo_region_name"
"48","GYEONGSANGBUG","GYEONGSANGBUG","KOR","adju_geo_region_name"
"49","GYEONGSANGBUG_DO","CHUNGCHEONGBUG_DO","KOR","adju_geo_region_name"
"50","GYEONGSANGBUG_DO","DAEGU_GWANGYEOG_SI","KOR","adju_geo_region_name"
"51","GYEONGSANGBUG_DO","GANGWEON","KOR","adju_geo_region_name"
"52","GYEONGSANGBUG_DO","GANGWEON_DO","KOR","adju_geo_region_name"
"53","GYEONGSANGBUG_DO","GYEONGSANGBUG_DO","KOR","adju_geo_region_name"
"54","GYEONGSANGBUG_DO","GYEONGSANGNAM_DO","KOR","adju_geo_region_name"
"55","GYEONGSANGBUG_DO","JEONRABUG_DO","KOR","adju_geo_region_name"
"56","GYEONGSANGBUG_DO","ULSAN_GWANGYEOG_SI","KOR","adju_geo_region_name"
"57","GYEONGSANGNAM_DO","BUSAN_GWANGYEOG_SI","KOR","adju_geo_region_name"
"58","GYEONGSANGNAM_DO","DAEGU_GWANGYEOG_SI","KOR","adju_geo_region_name"
"59","GYEONGSANGNAM_DO","GYEONGSANGBUG_DO","KOR","adju_geo_region_name"
"60","GYEONGSANGNAM_DO","GYEONGSANGNAM_DO","KOR","adju_geo_region_name"
"61","GYEONGSANGNAM_DO","JEONRABUG_DO","KOR","adju_geo_region_name"
"62","GYEONGSANGNAM_DO","JEONRANAM_DO","KOR","adju_geo_region_name"
"63","GYEONGSANGNAM_DO","ULSAN_GWANGYEOG_SI","KOR","adju_geo_region_name"
"64","INCHEON_GWANGYEOG_SI","BUSAN_GWANGYEOG_SI","KOR","adju_geo_region_name"
"65","INCHEON_GWANGYEOG_SI","GYEONGGI_DO","KOR","adju_geo_region_name"
"66","INCHEON_GWANGYEOG_SI","INCHEON_GWANGYEOG_SI","KOR","adju_geo_region_name"
"67","INCHEON_GWANGYEOG_SI","SEOUL_TEUGBYEOL_SI","KOR","adju_geo_region_name"
"68","JEJU_DO","JEJU_DO","KOR","adju_geo_region_name"
"69","JEONRABUG","JEONRABUG","KOR","adju_geo_region_name"
"70","JEONRABUG","JEONRABUG_DO","KOR","adju_geo_region_name"
"71","JEONRABUG","JEONRANAM_DO","KOR","adju_geo_region_name"
"72","JEONRABUG_DO","CHUNGCHEONGBUG_DO","KOR","adju_geo_region_name"
"73","JEONRABUG_DO","CHUNGCHEONGNAM_DO","KOR","adju_geo_region_name"
"74","JEONRABUG_DO","GYEONGSANGBUG_DO","KOR","adju_geo_region_name"
"75","JEONRABUG_DO","GYEONGSANGNAM_DO","KOR","adju_geo_region_name"
"76","JEONRABUG_DO","JEONRABUG","KOR","adju_geo_region_name"
"77","JEONRABUG_DO","JEONRABUG_DO","KOR","adju_geo_region_name"
"78","JEONRABUG_DO","JEONRANAM_DO","KOR","adju_geo_region_name"
"79","JEONRANAM","GWANGJU_GWANGYEOG_SI","KOR","adju_geo_region_name"
"80","JEONRANAM","JEONRANAM","KOR","adju_geo_region_name"
"81","JEONRANAM","JEONRANAM_DO","KOR","adju_geo_region_name"
"82","JEONRANAM_DO","GWANGJU_GWANGYEOG_SI","KOR","adju_geo_region_name"
"83","JEONRANAM_DO","GYEONGSANGNAM_DO","KOR","adju_geo_region_name"
"84","JEONRANAM_DO","JEONRABUG","KOR","adju_geo_region_name"
"85","JEONRANAM_DO","JEONRABUG_DO","KOR","adju_geo_region_name"
"86","JEONRANAM_DO","JEONRANAM","KOR","adju_geo_region_name"
"87","JEONRANAM_DO","JEONRANAM_DO","KOR","adju_geo_region_name"
"88","SEJONG","CHUNGCHEONGBUG_DO","KOR","adju_geo_region_name"
"89","SEJONG","CHUNGCHEONGNAM_DO","KOR","adju_geo_region_name"
"90","SEJONG","DAEJEON_GWANGYEOG_SI","KOR","adju_geo_region_name"
"91","SEJONG","SEJONG","KOR","adju_geo_region_name"
"92","SEOUL_TEUGBYEOL_SI","GYEONGGI_DO","KOR","adju_geo_region_name"
"93","SEOUL_TEUGBYEOL_SI","INCHEON_GWANGYEOG_SI","KOR","adju_geo_region_name"
"94","SEOUL_TEUGBYEOL_SI","SEOUL_TEUGBYEOL_SI","KOR","adju_geo_region_name"
"95","ULSAN_GWANGYEOG_SI","BUSAN_GWANGYEOG_SI","KOR","adju_geo_region_name"
"96","ULSAN_GWANGYEOG_SI","GYEONGSANGBUG_DO","KOR","adju_geo_region_name"
"97","ULSAN_GWANGYEOG_SI","GYEONGSANGNAM_DO","KOR","adju_geo_region_name"
"98","ULSAN_GWANGYEOG_SI","ULSAN_GWANGYEOG_SI","KOR","adju_geo_region_name"
